data id_info,nation,region,name,operationTime,expense,infoTitle,infoContent,information,map_url,rating,reviews
352,Japan,Sapporo,북해도 개척촌(홋카이도 개척촌),,,19세기의 농촌 마을을 재현한 야외 박물관으로 60채가 넘는 전통 목재 및 석조 가옥이 모여 있습니다.,,,https://www.google.com/maps/place/%EB%B6%81%ED%95%B4%EB%8F%84+%EA%B0%9C%EC%B2%99%EC%B4%8C%28%ED%99%8B%EC%B9%B4%EC%9D%B4%EB%8F%84+%EA%B0%9C%EC%B2%99%EC%B4%8C%29/data=!4m7!3m6!1s0x5f0b2ceb651ae381:0xaaa05e70a99cab96!8m2!3d43.0482239!4d141.4969955!16s%2Fg%2F120kh8n4!19sChIJgeMaZessC18RlqucqXBeoKo?authuser=0&hl=ko&rclk=1,4.3,"(2,945)"
353,Japan,Sapporo,삿포로시 시계탑,,,1878년에 지은 유명한 목조 시계탑에 현재는 삿포로의 역사가 전시된 박물관이 들어서 있습니다.,,,https://www.google.com/maps/place/%EC%82%BF%ED%8F%AC%EB%A1%9C%EC%8B%9C+%EC%8B%9C%EA%B3%84%ED%83%91/data=!4m7!3m6!1s0x5f0b297627507247:0x1b9ba84a4b04cdeb!8m2!3d43.0625276!4d141.3534824!16s%2Fm%2F0263ys5!19sChIJR3JQJ3YpC18R680ES0qomxs?authuser=0&hl=ko&rclk=1,3.8,"(14,358)"
354,Japan,Sapporo,삿포로시 자료관,,,,,,https://www.google.com/maps/place/%EC%82%BF%ED%8F%AC%EB%A1%9C%EC%8B%9C+%EC%9E%90%EB%A3%8C%EA%B4%80/data=!4m7!3m6!1s0x5f0b2997291650a7:0x4584a737358344e7!8m2!3d43.058566!4d141.3374673!16s%2Fg%2F121l0vtn!19sChIJp1AWKZcpC18R50SDNTenhEU?authuser=0&hl=ko&rclk=1,4.0,(780)
355,Japan,Sapporo,호헤이칸,,,1881년에 호텔로 개장하여 지금은 행사와 투어가 열리는 역사적인 건축물입니다.,,,https://www.google.com/maps/place/%ED%98%B8%ED%97%A4%EC%9D%B4%EC%B9%B8/data=!4m7!3m6!1s0x5f0b2a272bfa794d:0xdb073304d301f7dc!8m2!3d43.046274!4d141.3525841!16s%2Fm%2F04jl1xx!19sChIJTXn6KycqC18R3PcB0wQzB9s?authuser=0&hl=ko&rclk=1,4.2,"(1,083)"
356,Japan,Sapporo,삿포로 촌향기념관,,,,,,https://www.google.com/maps/place/%EC%82%BF%ED%8F%AC%EB%A1%9C+%EC%B4%8C%ED%96%A5%EA%B8%B0%EB%85%90%EA%B4%80/data=!4m7!3m6!1s0x5f0b2938c052183f:0xbbf32a3c881b58fa!8m2!3d43.0805208!4d141.3767755!16s%2Fg%2F11b7sz1_04!19sChIJPxhSwDgpC18R-lgbiDwq87s?authuser=0&hl=ko&rclk=1,4.2,(59)
357,Japan,Sapporo,Historical Village of Hokkaido Town Area,,,,,,https://www.google.com/maps/place/Historical+Village+of+Hokkaido+Town+Area/data=!4m7!3m6!1s0x5f0b2d31f9e4f435:0xe808492439b052e7!8m2!3d43.0482247!4d141.4969925!16s%2Fg%2F11gjhff82z!19sChIJNfTk-TEtC18R51KwOSRJCOg?authuser=0&hl=ko&rclk=1,4.4,(89)
358,Japan,Sapporo,청화정,,,,,,https://www.google.com/maps/place/%EC%B2%AD%ED%99%94%EC%A0%95/data=!4m7!3m6!1s0x5f0b29a07c3deb19:0xa42e852f98ada6d6!8m2!3d43.0687769!4d141.3437398!16s%2Fg%2F122xfc2k!19sChIJGes9fKApC18R1qatmC-FLqQ?authuser=0&hl=ko&rclk=1,3.7,(151)
359,Japan,Sapporo,삿포로 맥주 박물관,,,"현재는 맥주 박물관으로 운영되는 옛 공장으로 전시회, 투어, 유료 시음이 제공되며, 무료 입장이 가능합니다.",,,https://www.google.com/maps/place/%EC%82%BF%ED%8F%AC%EB%A1%9C+%EB%A7%A5%EC%A3%BC+%EB%B0%95%EB%AC%BC%EA%B4%80/data=!4m7!3m6!1s0x5f0b29842f2cf6d1:0x1360c6faefc5e7cb!8m2!3d43.0714671!4d141.3689124!16s%2Fm%2F03cd7tk!19sChIJ0fYsL4QpC18Ry-fF7_rGYBM?authuser=0&hl=ko&rclk=1,4.2,"(12,643)"
360,Japan,Sapporo,삿포로 히츠지가오카 전망대,,,목가적인 느낌의 탁 트인 언덕 위 전망을 즐길 수 있으며 윌리엄 S. 클라크 박사 동상과 방목하는 양이 있습니다.,,,https://www.google.com/maps/place/%EC%82%BF%ED%8F%AC%EB%A1%9C+%ED%9E%88%EC%B8%A0%EC%A7%80%EA%B0%80%EC%98%A4%EC%B9%B4+%EC%A0%84%EB%A7%9D%EB%8C%80/data=!4m7!3m6!1s0x5f0b2aa30c8265c7:0xd6c20daeaf3e4c9c!8m2!3d42.9990682!4d141.3945073!16s%2Fm%2F02r357k!19sChIJx2WCDKMqC18RnEw-r64NwtY?authuser=0&hl=ko&rclk=1,3.9,"(7,813)"
361,Japan,Sapporo,다누키코지 상점가,,,7개 블록에 걸쳐 약 200개의 아울렛이 늘어선 지붕 덮인 오래된 쇼핑가입니다.,,,https://www.google.com/maps/place/%EB%8B%A4%EB%88%84%ED%82%A4%EC%BD%94%EC%A7%80+%EC%83%81%EC%A0%90%EA%B0%80/data=!4m7!3m6!1s0x5f0b298314dc68c9:0x3e09837aece117a1!8m2!3d43.0570724!4d141.3509046!16s%2Fm%2F0nbf1lp!19sChIJyWjcFIMpC18RoRfh7HqDCT4?authuser=0&hl=ko&rclk=1,4.1,"(15,495)"
