data id_info,nation,region,name,operationTime,expense,infoTitle,infoContent,information,map_url,rating,reviews
1,Japan,Osaka,유니버설 스튜디오 재팬(Universal Studios Japan),,,,,"전화번호: 0570-200-606, 국제 전화번호: +81 570-200-606, 웹사이트: https://www.usj.co.jp/web/ja/jp",https://www.google.com/maps/place/?q=place_id:ChIJXeLVg9DgAGARqlIyMCX-BTY,4.5,117967
2,Japan,Osaka,오사카 성(Osaka Castle),"Monday: 9:00AM5:00PM, Tuesday: 9:00AM5:00PM, Wednesday: 9:00AM5:00PM, Thursday: 9:00AM5:00PM, Friday: 9:00AM5:00PM, Saturday: 9:00AM5:00PM, Sunday: 9:00AM5:00PM",,,,"전화번호: 06-6941-3044, 국제 전화번호: +81 6-6941-3044, 웹사이트: https://www.osakacastle.net/",https://www.google.com/maps/place/?q=place_id:ChIJ_TooXM3gAGARQR6hXH3QAQ8,4.4,70668
3,Japan,Osaka,도톤보리(Dotonbori),"Monday: Open 24 hours, Tuesday: Open 24 hours, Wednesday: Open 24 hours, Thursday: Open 24 hours, Friday: Open 24 hours, Saturday: Open 24 hours, Sunday: Open 24 hours",,,,"전화번호: 06-6211-4542, 국제 전화번호: +81 6-6211-4542, 웹사이트: http://www.dotonbori.or.jp/ja/",https://www.google.com/maps/place/?q=place_id:ChIJ_fmKgRPnAGARkKWLtCYTu7g,4.4,69073
4,Japan,Osaka,아베노 하루카스(ABENO HARUKAS),"Monday: 9:00AM10:00PM, Tuesday: 9:00AM10:00PM, Wednesday: 9:00AM10:00PM, Thursday: 9:00AM10:00PM, Friday: 9:00AM10:00PM, Saturday: 9:00AM10:00PM, Sunday: 9:00AM10:00PM",,,,"전화번호: 06-6621-0300, 국제 전화번호: +81 6-6621-0300, 웹사이트: https://www.abenoharukas-300.jp/",https://www.google.com/maps/place/?q=place_id:ChIJed3mI_DdAGARJyFcpACSbwc,4.2,48096
5,Japan,Osaka,해유관(Osaka Aquarium Kaiyukan),"Monday: 10:30AM8:00PM, Tuesday: 10:30AM8:00PM, Wednesday: 10:30AM8:00PM, Thursday: 10:30AM8:00PM, Friday: 10:30AM8:00PM, Saturday: 9:30AM8:00PM, Sunday: 9:30AM8:00PM",,,,"전화번호: 06-6576-5501, 국제 전화번호: +81 6-6576-5501, 웹사이트: https://www.kaiyukan.com/",https://www.google.com/maps/place/?q=place_id:ChIJzakNjPToAGARzCwIriDFg28,4.4,43947
6,Japan,Osaka,오사카 성 공원(Osaka Castle Park),"Monday: Open 24 hours, Tuesday: Open 24 hours, Wednesday: Open 24 hours, Thursday: Open 24 hours, Friday: Open 24 hours, Saturday: Open 24 hours, Sunday: Open 24 hours",,,,"전화번호: 06-6755-4146, 국제 전화번호: +81 6-6755-4146, 웹사이트: https://osakacastlepark.jp/",https://www.google.com/maps/place/?q=place_id:ChIJVVVld8ngAGARi9mE-a6e9mc,4.3,40641
7,Japan,Osaka,쓰텐가쿠(Tsūtenkaku),"Monday: 10:00AM7:30PM, Tuesday: 10:00AM7:30PM, Wednesday: 10:00AM7:30PM, Thursday: 10:00AM7:30PM, Friday: 10:00AM7:30PM, Saturday: 10:00AM7:30PM, Sunday: 10:00AM7:30PM",,,,"전화번호: 06-6641-9555, 국제 전화번호: +81 6-6641-9555, 웹사이트: https://www.tsutenkaku.co.jp/",https://www.google.com/maps/place/?q=place_id:ChIJ_0Lgd2DnAGARV0X03lbPy-U,4.0,31331
8,Japan,Osaka,우메다 스카이빌딩(Umeda Sky Building),"Monday: 9:30AM10:30PM, Tuesday: 9:30AM10:30PM, Wednesday: 9:30AM10:30PM, Thursday: 9:30AM10:30PM, Friday: 9:30AM10:30PM, Saturday: 9:30AM10:30PM, Sunday: 9:30AM10:30PM",,,,웹사이트: http://www.skybldg.co.jp/,https://www.google.com/maps/place/?q=place_id:ChIJbyd0kIjmAGAR_crecCbjwlc,4.3,30005
9,Japan,Osaka,반파쿠기넨코엔 (엑스포’70 기념공원)(Expo Commemorative Park),"Monday: 9:30AM5:00PM, Tuesday: 9:30AM5:00PM, Wednesday: Closed, Thursday: 9:30AM5:00PM, Friday: 9:30AM5:00PM, Saturday: 9:30AM5:00PM, Sunday: 9:30AM5:00PM",,,,"전화번호: 06-6877-7387, 국제 전화번호: +81 6-6877-7387, 웹사이트: http://www.expo70-park.jp/",https://www.google.com/maps/place/?q=place_id:ChIJJ996orT8AGARtNKA2hzqoGY,4.3,18404
10,Japan,Osaka,신사이바시스지 상점가(Shinsaibashi-Suji Shopping Street),"Monday: 11:00AM8:00PM, Tuesday: 11:00AM8:00PM, Wednesday: 11:00AM8:00PM, Thursday: 11:00AM8:00PM, Friday: 11:00AM8:00PM, Saturday: 11:00AM8:00PM, Sunday: 11:00AM8:00PM",,,,"전화번호: 06-6211-1114, 국제 전화번호: +81 6-6211-1114, 웹사이트: https://www.shinsaibashi.or.jp/",https://www.google.com/maps/place/?q=place_id:ChIJc7M3_BPnAGARI8OZlTnEXGI,4.3,17836
